name;website;vertical;sub_vertical;location;country_raw;region_raw;city_raw;country_normalized;region_normalized;city_normalized;logo_url;estadio_actual;solucion;mail;social_media;contact_phone;founders;founded;organization_type;outcome_status;business_model;badges;notes;status;lat;lng;geocode_source
Continuity Software;https://www.continuitysoftware.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Raoul Wallenberg Street 24;Israel;S/D;S/D;https://media.mapme.com/places/3a53a0c8-3764-4352-a1bb-f1b62dda085a/gallery/e31057d8-49a0-4533-bdb0-5fb7244350d5.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Rumble News;https://rumble.me/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;7 Shevah;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
VBL Therapeutics;https://www.vblrx.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Or Yehuda;6 Yehonatan Netanyahu;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
ACE Applied Cognitive Engineering;https://www.intelligym.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Hod Hasharon;5 Habanai street;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Mellanox;https://www.mellanox.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Yokneam""}";Israel;Israel;Yokneam;Israel;S/D;Yokneam;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Discovering Coffee;https://www.discoveringcoffee.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Aluf Kalman Magen Street;WeWork;Israel;S/D;S/D;https://media.mapme.com/places/cc98f207-e97d-40e9-afe0-d57a3099f098/gallery/b457251a-d8c4-46c8-afbb-271511e935db.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Wix;https://www.wix.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;40 Tel Aviv Port;Israel;S/D;S/D;https://media.mapme.com/places/08d5ea7a-41cc-46af-bc06-da986e5afe27/gallery/7efddad3-671e-472f-9680-49b3f194bc31.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Convertro;https://www.convertro.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Raanana;7 HaSadna;Israel;S/D;S/D;https://media.mapme.com/places/dbd95c3c-5f97-4709-8d43-c5118a04e850/gallery/eb4f200e-2d49-4625-9ef8-d466f1a3a9c2.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
MID/Modular Implant Design;https://purgrip.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ra'anana;HaHaroshet Street 25;Israel;S/D;S/D;https://media.mapme.com/places/768df10b-c0e9-4a9d-8326-e52c83c1b343/gallery/12aeb6d7-4020-40da-9bfc-c68e29037025.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Persona.ly;https://persona.ly/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ness Ziona;Pinhas Sapir 8;Israel;S/D;S/D;https://media.mapme.com/places/9ad41db1-fe00-406c-ad13-9b8c2d8e6d03/gallery/46db5198-5281-49c5-8229-442c1dc5760e.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
iChina;https://israelchinaforyou.wix.com/ichinaplatform;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;S/D;192 Levi Eshkul St. Kiryat Uno;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
sketchheroes;https://www.sketchheroes.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;65 Derech Ben Tsvi;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Argus Cyber Security;https://www.argus-sec.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;24 Raoul Wallenberg;Israel;S/D;S/D;https://media.mapme.com/places/dcf54795-93e2-4211-9acd-9cfe53f41a79/gallery/73d844c1-d577-479e-a6e9-6c738586188b.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
RailVision;https://www.railvision.io/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ra'anana;HaTidhar Street;Israel;S/D;S/D;https://media.mapme.com/places/7aa5f725-37a7-4201-917f-f4a77fc2c4b4/gallery/5b014a8f-4364-4b81-952c-da45def41e8c.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Takoomi;https://www.takoomi.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;5 haarad;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Healables;https://www.wired-for-success.tech/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;33;Yisra'el Zarkhi Street 88;Israel;S/D;S/D;https://media.mapme.com/places/289deb93-f9e9-4a5a-9b1c-eda1509a7f7f/gallery/8ef07753-97ed-4e0c-a1b1-785aff9258f9.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Neura;https://www.theneura.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Herzliya;El Al 2;Israel;S/D;S/D;https://media.mapme.com/places/15c525e7-870b-417c-bf50-a64884fb1597/gallery/08bb5ccd-0600-4f8a-92ae-6d392760137a.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
MARKS;;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ahad Ha'Am Street;Mindspace Ahad Ha'am;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
ZEFO;https://www.zefo.co.il/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;YETSIRA;28 HA;Israel;S/D;S/D;https://media.mapme.com/places/60f1e90f-c1f3-469e-b1b7-3a2adbe0c9fd/gallery/982afc36-9df0-4ec1-bc1d-4c5965aae5c2.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
GetStocks;https://www.getstocks.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Allenby St 103;Israel;S/D;S/D;https://media.mapme.com/places/c0985090-8da5-4c67-924f-cce13190537c/gallery/288d0368-ada3-4a23-9d3b-53cfec80db1f.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Wapit;https://www.wapit.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;netanya;7 giborei israel;Israel;S/D;S/D;https://media.mapme.com/places/dd4f8a28-c0ed-4304-9acf-e7bc750174fd/gallery/93d1ec29-9fce-44dd-bd74-b665efe6d6c6.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Tube-Eye Medical;https://www.tube-eye.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Sderot;Derech HaAliya;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
BiFlow Medical;https://www.biflow-medical.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Nazareth""}";Israel;Israel;Nazareth;Israel;S/D;Nazareth;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SkyGiraffe;https://www.skygiraffe.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Herzliya;32 Maskit;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Rumble;https://rumble.me/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Shevah 7;Israel;S/D;S/D;https://media.mapme.com/places/b58284f2-9c8b-4569-8d25-3e79a49b0688/gallery/03b19e56-40f6-4e6e-89cc-7ceb483ea6c6.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Sparkly;https://www.sparkly.io/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ramat Hasharon;HaEtsel Street 4;Israel;S/D;S/D;https://media.mapme.com/places/4e6a5acd-d6a1-4b58-bc3b-523375866042/gallery/9b5eaf83-6712-4983-b2dd-2c73ba81e2b8.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
RePark Social Parking;https://www.repark.co.il/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;tel aviv;10 tushiya;Israel;S/D;S/D;https://media.mapme.com/places/5bb13d50-a361-4021-97a9-348ab7efa43c/gallery/be7217ab-9ddc-49fc-a228-10cd9af0f6ed.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Folloyu;https://www.folloyu.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Even Yehuda""}";Israel;Israel;Even Yehuda;Israel;S/D;Even Yehuda;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Opinimize;https://www.opinimize.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;10 Hertzel;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
QuickRing;https://www.quickring.co.il/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Haifa""}";Israel;Israel;Haifa;Israel;S/D;Haifa;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Fundbox;https://fundbox.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Levi Street 23;Yehuda ha;Israel;S/D;S/D;https://media.mapme.com/places/2ec4e694-69d8-4b71-95fd-4cb6145bc335/gallery/0b3c2e57-c662-4b7b-89d5-3b3047af07bf.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Nova Plasma Ltd.;https://www.novaplasma.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Kibbutz Megiddo""}";Israel;Israel;Kibbutz Megiddo;Israel;S/D;Kibbutz Megiddo;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Mavrik Dental Systems;https://mavrikdental.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ra'anana;HaHaroshet Street 25;Israel;S/D;S/D;https://media.mapme.com/places/acd1d79d-85a0-4689-859a-f9569042d84e/gallery/19dcc76f-b08b-4be7-98bc-ddb1a75acb3d.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
GetApplicant;https://www.getapplicant.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;1 Soon;Israel;S/D;S/D;https://media.mapme.com/places/7fca6922-5f85-4ca2-b312-d951e5f77bc4/gallery/1aa44133-23a2-4a80-9bb2-694dde5817a8.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
IQTELL;https://www.iqtell.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Hama'ayan""}";Israel;Modi'in;HaMa'ayan;Israel;S/D;Hama'ayan;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
LogiTag Systems;https://www.logi-tag.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Netanya;2 Hamelacha St;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Dooblo;https://www.dooblo.net/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Kfar Saba;20 HaTaas;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
PTech HM;https://www.ptech-hm.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ramat Yishai;Tsaftsafa St;Israel;S/D;S/D;https://media.mapme.com/places/981e95bc-93d6-434a-9099-072e26ce6ff0/gallery/30ca7095-8aea-4452-b429-f35d4dbe14c2.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Artbit;https://www.artbit.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Gershon Shatz Street;Israel;S/D;S/D;https://media.mapme.com/places/a02c35c7-c944-41c2-acb2-ef240eb8cfac/gallery/19240711-3074-49f8-9d43-13889a2b137c.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Atlis Labs;https://www.atlis.me/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;6 Hanechoshet;Israel;S/D;S/D;https://media.mapme.com/places/7cb1bcc8-3d76-43ea-a951-987bfd85c07f/gallery/7773d24c-e45d-405b-b83e-36c84760aefb.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Commun it;https://commun.it/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;tel aviv;32 Habarzel;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
DAU-UP;https://www.dauup.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;HaBarzel St 21;Israel;S/D;S/D;https://media.mapme.com/places/e75931af-2ee4-4a04-a501-454cce591c8a/gallery/a92fe0fe-d39d-4e62-8e0d-438bad8ffd39.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SNEEZZ;https://sneezz.com/snz/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Ben Tsiyon Blvd 34;Israel;S/D;S/D;https://media.mapme.com/places/900cc264-1c48-4c04-bf46-4d56f5cb0263/gallery/f36951c6-93da-4792-acdc-a333960fc2de.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
TIPIT;https://tipit.tv/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ra'anana;HaHaroshet 19;Israel;S/D;S/D;https://media.mapme.com/places/356ae879-07cf-4020-a2e4-1e917c299104/gallery/90118b78-974d-4541-bb12-dd9d8d23b7f2.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SRP Analytics;;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Caesarea;Khalamish Street 15;Israel;S/D;S/D;https://media.mapme.com/places/4f7721de-5bdc-45d7-90fc-3391f28e5e4c/gallery/a21873fa-33b6-4646-bb70-07e884183e55.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Roundforest;;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Jerusalem;Hartom Street 19;Israel;S/D;S/D;https://media.mapme.com/places/76966384-23c1-4450-9234-0027b6656811/gallery/47409c9c-d93f-4615-8016-6ae21f70a4b6.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Farm Dog;https://www.farmdog.ag/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Herzliya""}";Israel;Israel;Herzliya;Israel;S/D;Herzliya;https://media.mapme.com/places/b991f475-a9d0-4542-ba6a-4c2ea6b77c3a/gallery/321f27dd-cde7-44f1-81f7-3cc4be395781.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
CoderZ;https://www.gocoderz.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Rosh Haayin;HaMelacha Street 13;Israel;S/D;S/D;https://media.mapme.com/places/2a5003a0-14d9-465f-acbc-c0e34a2eca5b/gallery/0f71a8c6-2a42-4b2f-8b62-3208fd6e349a.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Cadabra Gifts;https://www.cadabragifts.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Haifa""}";Israel;Israel;Haifa;Israel;S/D;Haifa;https://media.mapme.com/places/16022741-f148-47bb-84a8-1c8ca6a267ca/gallery/a2c264e3-fc68-4a52-bc91-5dc3b15ca9d3.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Kido Games Studio;https://www.kidogamestudio.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;32 Ben Yoseph Shlomo 23;Israel;S/D;S/D;https://media.mapme.com/places/ef5ed7c7-1fcf-4c3b-a96c-fd5c541dbd21/gallery/2cc50f7a-3ae5-4978-a482-ea9ea2239b92.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
ExceeMatrix;https://www.exceematrix.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Or Yehuda;26 HaHaroshet;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
DigiFlex;https://www.digiflex-print.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Kfar Saba;6 Yad Harutzim;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Payoneer;https://www.payoneer.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Petah Tikva;HaMagshimim St 6;Israel;S/D;S/D;https://media.mapme.com/places/3a64645a-18f3-443b-ac45-cbc93dacd604/gallery/8750e10d-b005-443a-bd79-15a63345a460.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Hargol FoodTech (Steak TzarTzar);https://www.hargol.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""Misgav Regional Council""}";Israel;Tchelet Street 17;Misgav Regional Council;Israel;S/D;Misgav Regional Council;https://media.mapme.com/places/cdc93137-9139-4bdb-9d1c-b0f144f26454/gallery/adc9991d-4458-4d93-ac15-40f5fc1882ae.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Dragonera;https://www.dragonera.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ramat Gan;Jabotinski 2;Israel;S/D;S/D;https://media.mapme.com/places/16891653-6e4d-411a-b56a-56e822287106/gallery/fe11f53f-2a5b-428c-b665-1f7ffc730df6.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
EVR Motors;https://evr-motors.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Petah Tikva;Baltimore Street 7;Israel;S/D;S/D;https://media.mapme.com/places/fc4ec3f5-4bc3-4c65-a3cb-77c49f695def/gallery/d5c8936a-b7e1-471e-98ae-733eb8c03bc4.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Checkmarx;https://www.checkmarx.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;round building;20 Azrieli Center;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SlidePiper;https://www.slidepiper.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Ahad Ha'Am Street 54;Israel;S/D;S/D;https://media.mapme.com/places/a30536a5-8002-4c69-8c54-2d85e00ba527/gallery/be8e2a28-9923-4cd5-96e0-9875f225206a.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Crowdx;https://www.crowdx.co/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;6 Hanechoshet;Israel;S/D;S/D;https://media.mapme.com/places/3b7bee78-3d85-4b2a-8d15-57a502cf172d/gallery/327d15c7-1eb9-484f-ba5f-e0effd5a8ae8.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
sCoolTV;https://www.scooltv.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;5 Har Sinai;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SkillsIn;https://www.skillsin.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;21 Rotschild Boulevard;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Trekking-in;https://www.trekkingin.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;2 Rabenu Yeruham;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
VisoMall;https://www.visomall.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ashdod;36 Exodus 26;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Adoptim;https://www.adoptim.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Rothschild Boulevard 45;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
securithings;https://securithings.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;רמת גן;בצלאל 3;Israel;S/D;S/D;https://media.mapme.com/places/fec6c599-dfb8-4288-b747-cbb6260d9398/gallery/fe037b66-1694-4176-a8b0-61130a2d0914.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Sunset Games;https://www.sunsetgames.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;4 Kaufman;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
ConvertMedia;https://www.convertmedia.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ramat Gan;Shoham St 5;Israel;S/D;S/D;https://media.mapme.com/places/f72b866e-4466-4b9f-b117-806beafad4ea/gallery/d48a10eb-f127-4167-b2b4-8a3dd0a92b7c.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Guesty;https://www.guesty.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Nahmani Street 22;Israel;S/D;S/D;https://media.mapme.com/places/3e27d3fe-085f-4729-ad1b-2e549c379e79/gallery/98480778-d7b8-4bb8-b18b-4a06794a4ef4.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Pluralis;https://www.pluralis.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;39 HaMasger;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Enjoiners;https://enjoiners.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;13 Florentin;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
DizziPay Holdings LTD;https://www.dizzipay.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;S/D;85 Medinat HaYehudim St. Herzliya;Israel;S/D;S/D;https://media.mapme.com/places/d3dd66a9-f900-4d7d-940a-5d6098109868/gallery/96bb7f1e-021b-44c3-9b03-1e26ddb67578.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Avraham Pharma;https://www.avphar.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Yavne;42 Hayarkon;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Social Paragraph;https://www.universiteam.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;7 Wiesel;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
SurfingHub;https://www.www.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Ashdod;13 Jerusalem ave;Israel;S/D;S/D;https://media.mapme.com/places/5481e354-47b4-4678-98be-437dfe16c6e6/gallery/c084f089-7c80-420f-b675-9f311735c066.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
PayItSimple;https://www.payitsimple.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Herzliya;3 Hamaapilim;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Codewalker;https://code-walker.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;45 Florentin;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Dynamic Yield;https://www.dynamicyield.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;Eliezer Kaplan 8;Israel;S/D;S/D;https://media.mapme.com/places/9deae8a9-cbd0-43fc-a8db-ec4ce85a4192/gallery/b0b877a7-5bab-49ee-9ce8-aa59c18e29df.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Learni;https://learni.net/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Raanana;17 aruza;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
PlayCative;https://www.playcative.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;tel aviv;4 Brandeis;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Rentitb;https://www.rentitb.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel;90 Menachem Begin;Israel;S/D;S/D;https://media.mapme.com/places/3e3fd19d-656b-41bf-8052-64d0b1cfbc0b/gallery/336b6bcc-3135-45fb-8ef7-c7081f1c73a0.sd;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Swifto;https://www.swifto.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Herzliya;15 Maskit;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
Xuntes;https://www.xuntes.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Tel Aviv;31 Habarzel;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
WRNTY;https://www.wrnty.com/;otra;;"{""country"": ""Israel"", ""region"": ""S/D"", ""city"": ""S/D""}";Israel;Raanana;8 Hasadna;Israel;S/D;S/D;;;;;;;[];;startup;;;[];;IN_REVIEW;;;backend_pending
